ifInOctets11_diff,ifOutOctets11_diff,ifInUcastPkts11_diff,ifOutUcastPkts11_diff,tcpOutRsts_diff,tcpInSegs_diff,tcpOutSegs_diff,tcpPassiveOpens_diff,tcpRetransSegs_diff,tcpCurrEstab_diff,tcpActiveOpens_diff,udpInDatagrams_diff,udpOutDatagrams_diff,udpNoPorts_diff,ipInReceives_diff,ipInDelivers_diff,ipOutRequests_diff,icmpInMsgs_diff,icmpOutMsgs_diff,icmpOutDestUnreachs_diff,icmpInEchos_diff,icmpOutEchoReps_diff,class
20931,31093,78,73,0,84,83,0,0,0,0,89,88,0,131,131,128,0,0,0,0,0,normal
17024,11163,68,96,0,81,82,0,3,-1,1,194,116,0,171,171,165,0,0,0,0,0,normal
27355,20805,101,38,0,83,82,0,0,0,0,60,48,0,91,91,87,0,0,0,0,0,normal
2157,1800,17,17,0,71,74,0,0,-1,0,52,52,0,87,87,89,0,0,0,0,0,normal
10416,3427,51,26,0,70,70,0,0,0,0,184,85,0,130,130,113,0,0,0,0,0,normal
9191,6148,50,38,0,86,85,0,0,0,1,51,47,0,95,95,91,0,0,0,0,0,normal
23419,18571,101,87,0,83,81,0,0,0,0,109,93,0,139,139,132,0,0,0,0,0,normal
2479,1438,26,15,1,72,70,0,0,-1,0,47,47,0,80,80,76,0,0,0,0,0,normal
2142,933,13,10,0,70,71,0,0,0,0,45,45,0,83,83,82,0,0,0,0,0,normal
10674,14738,47,44,0,77,74,0,0,0,0,75,79,0,110,110,111,0,0,0,0,0,normal
1494,883,14,46,0,84,86,0,0,1,1,94,64,0,116,116,109,0,0,0,0,0,normal
20607,18936,84,32,0,74,73,0,0,0,0,69,63,0,95,95,95,0,0,0,0,0,normal
9742,7620,26,24,0,72,71,0,0,0,0,61,63,0,92,92,90,0,0,0,0,0,normal
2466,1332,20,14,0,68,68,0,0,0,0,124,67,0,110,110,99,0,0,0,0,0,normal
15753,10210,58,29,0,75,73,0,0,0,0,64,45,0,78,78,73,0,0,0,0,0,normal
12449,13843,66,56,0,72,72,0,0,0,0,90,84,0,122,122,120,0,0,0,0,0,normal
5073,3072,31,24,0,95,93,0,0,0,0,47,47,0,100,100,96,0,0,0,0,0,normal
3436,2683,24,26,0,92,92,0,1,0,2,57,59,0,114,114,114,0,0,0,0,0,normal
20419,34477,85,84,0,97,99,0,0,0,0,136,61,0,124,124,109,0,0,0,0,0,normal
8645,8287,58,25,0,71,70,0,0,0,0,78,60,0,98,98,90,0,0,0,0,0,normal
24636,16179,53,38,0,74,74,0,0,0,0,113,72,0,121,121,115,0,0,0,0,0,normal
6641,3143,40,29,0,84,83,0,0,0,0,45,45,0,81,81,80,0,0,0,0,0,normal
2092,675,12,7,0,77,77,0,0,0,0,50,54,0,103,103,101,0,0,0,0,0,normal
10217,7114,44,36,0,67,66,0,0,0,0,60,57,0,74,74,72,0,0,0,0,0,normal
6103,4600,35,30,0,80,79,0,0,0,0,70,69,0,111,111,110,0,0,0,0,0,normal
7378,6574,27,27,0,74,75,0,0,0,0,44,48,0,83,83,84,0,0,0,0,0,normal
11672,15937,46,43,0,93,90,0,0,1,1,52,56,0,106,106,102,0,0,0,0,0,normal
4862,7208,35,35,0,99,99,0,0,0,1,82,81,0,137,137,134,0,0,0,0,0,normal
31474,19146,95,67,0,67,67,0,0,0,0,139,63,0,110,110,99,0,0,0,0,0,normal
20661,15711,63,53,0,93,95,0,0,0,1,63,63,0,116,116,114,0,0,0,0,0,normal
3495,1210,17,13,0,78,78,0,0,0,0,46,46,0,79,79,78,0,0,0,0,0,normal
1630,978,11,10,0,69,68,0,0,0,0,44,44,0,79,79,75,0,0,0,0,0,normal
10773,9198,54,37,0,75,74,0,0,0,0,130,67,0,115,115,100,0,0,0,0,0,normal
12527,2228,41,17,0,75,76,0,0,1,1,83,55,0,114,114,106,0,0,0,0,0,normal
16698,16151,54,54,0,95,95,0,1,0,0,61,56,0,97,97,95,0,0,0,0,0,normal
1982,771,31,16,0,76,75,0,0,0,0,48,47,0,86,86,84,0,0,0,0,0,normal
4544,4476,27,27,0,88,87,0,0,-1,0,49,53,0,91,91,91,0,0,0,0,0,normal
13092,11872,47,33,0,150,160,0,3,5,6,151,73,0,320,320,310,0,0,0,0,0,normal
854951,44517,747,458,0,419,413,0,0,-6,0,52,54,0,311,311,315,0,0,0,0,0,normal
9689,4093,51,21,0,85,85,0,0,0,0,120,72,0,121,121,120,0,0,0,0,0,normal
463397,276677,1032,873,14,969,864,0,7,31,40,823,724,2,1707,1707,1535,0,2,2,0,0,normal
1787378,251064,1809,1468,26,2370,2087,0,0,-24,5,216,165,0,3623,3623,3175,0,0,0,0,0,slowloris
8888835,411738,6744,4737,8,5172,4518,0,0,2,4,104,84,0,4432,4432,3916,0,0,0,0,0,slowloris
13982822,700548,10919,8414,0,10744,9842,0,0,1,2,296,150,0,12593,12593,11467,0,0,0,0,0,slowloris
23849677,1237698,18631,14204,0,14557,13258,0,0,0,0,151,81,0,14968,14968,13647,0,0,0,0,0,slowloris
16634619,808225,13027,9813,0,12389,11260,0,0,1,1,197,81,0,11180,11180,10211,0,0,0,0,0,slowloris
13684863,844780,16012,10225,0,9257,8490,0,0,0,0,116,82,0,8682,8682,7956,0,0,0,0,0,slowloris
23107047,793743,12352,9465,0,13333,12012,0,0,2,2,172,147,0,15441,15441,13924,0,0,0,0,0,slowloris
13412403,693806,10439,7794,5,6455,5606,0,1,-7,3,127,120,0,4683,4683,3955,0,0,0,0,0,slowloris
11112531,533482,8520,6213,0,8033,7228,0,0,2,2,67,66,0,9298,9298,8458,0,0,0,0,0,slowloris
15409358,602686,11829,7292,0,8409,7764,0,0,0,1,180,66,0,9783,9783,9024,0,0,0,0,0,slowloris
16754034,825813,13081,9999,0,13557,12382,0,0,1,1,92,74,0,14231,14231,12852,0,0,0,0,0,slowloris
27328912,1379071,21368,16216,0,12958,11655,0,1,1,1,190,135,0,9854,9854,8939,0,0,0,0,0,slowloris
13963252,707777,10928,8479,0,10978,9969,0,0,2,2,228,105,0,13957,13957,12553,0,0,0,0,0,slowloris
22494842,1091189,17454,12981,0,13748,12465,0,0,0,0,89,85,0,13456,13456,12304,0,0,0,0,0,slowloris
19634002,938902,15133,11429,0,13140,11920,0,0,0,0,64,63,0,13403,13403,12183,0,0,0,0,0,slowloris
15868353,767076,12262,9188,0,13886,12382,0,0,-1,0,98,102,0,10324,10324,9115,0,0,0,0,0,slowloris
9766726,461547,7578,5417,0,85,84,0,0,0,0,77,73,0,121,121,114,0,0,0,0,0,normal
6059,1029,29,11,0,75,78,0,0,0,0,153,48,0,100,100,90,0,0,0,0,0,normal
6382,2732,36,22,0,78,77,0,0,-1,0,70,59,0,84,84,86,0,0,0,0,0,normal
19451,30018,87,89,0,100,97,0,1,0,1,83,89,0,144,144,143,0,0,0,0,0,normal
33564,18991,71,54,0,5301,5298,25,0,0,25,77,82,0,8883,8883,8881,0,0,0,0,0,slowloris
26258,29376,114,87,0,15740,15741,75,1,2,79,170,46,0,12241,12241,12230,0,0,0,0,0,slowloris
10406,10799,51,51,0,117,117,0,0,1,1,48,50,0,81,81,81,0,0,0,0,0,normal
14078,13425,56,34,0,76,76,0,0,0,0,162,76,0,126,126,116,0,0,0,0,0,normal
19521,12014,56,50,0,96,98,0,0,0,0,86,69,0,121,121,120,0,0,0,0,0,normal
25107,28561,74,68,0,1735,1735,8,0,0,8,139,88,0,2210,2210,2200,0,0,0,0,0,slowloris
11458,8086,99,52,0,2617,2613,12,1,2,14,209,59,0,2703,2703,2684,0,0,0,0,0,slowloris
12281,9681,28,24,0,2630,2629,12,0,0,12,73,69,0,2812,2812,2805,0,0,0,0,0,slowloris
14025,15126,59,54,0,2575,2573,12,0,0,12,47,47,0,2585,2585,2584,0,0,0,0,0,slowloris
23778,20196,63,41,0,1741,1742,8,2,0,8,189,74,0,1169,1169,1154,0,0,0,0,0,slowloris
7200,2627,35,22,0,96,95,0,0,0,0,51,50,0,97,97,92,0,0,0,0,0,normal
5361,6264,30,25,0,75,75,0,0,-2,0,53,55,0,145,145,146,0,0,0,0,0,normal
24749,18340,82,73,0,209,206,0,0,2,2,54,53,0,165,165,158,0,0,0,0,0,normal
2517,2140,21,17,0,100,99,0,0,0,0,86,84,0,167,167,163,0,0,0,0,0,normal
20935,23596,72,69,0,139,143,0,0,1,1,44,44,0,120,120,121,0,0,0,0,0,normal
3455,3062,30,26,0,78,77,0,0,0,0,59,58,0,89,89,86,0,0,0,0,0,normal
3590,3009,24,34,0,92,94,0,1,-2,0,49,49,0,124,124,125,0,0,0,0,0,normal
11739,6814,62,26,0,140,140,0,0,0,0,293,67,0,168,168,147,0,0,0,0,0,normal
18923,11048,77,42,0,493,494,2,0,0,2,68,57,0,506,506,500,0,0,0,0,0,normal
3785,1787,25,19,0,506,506,2,0,0,2,55,46,0,756,756,753,0,0,0,0,0,normal
1195,1056,8,9,0,754,755,3,0,0,3,60,54,0,520,520,521,0,0,0,0,0,normal
2633,4303,34,36,0,525,525,2,0,0,2,51,51,0,772,772,769,0,0,0,0,0,normal
7215,2094,32,21,0,352,352,1,0,0,2,46,50,0,132,132,137,0,0,0,0,0,normal
10469,6405,38,48,0,114,119,0,0,0,0,47,49,0,113,113,115,0,0,0,0,0,normal
5952,7202,45,38,0,104,102,0,0,0,0,140,152,0,199,199,207,0,0,0,0,0,normal
81491,109602,243,362,0,341,306,0,0,-3,0,86,67,0,370,370,310,0,0,0,0,0,normal
63314,78090,231,47,0,88,89,0,0,0,0,182,75,0,127,127,114,0,0,0,0,0,normal
5458,2892,23,16,0,117,109,0,0,0,0,63,55,0,190,190,166,0,0,0,0,0,normal
26959,42258,131,109,0,133,126,0,0,0,0,58,51,0,88,88,87,0,0,0,0,0,normal
8840,9984,33,33,0,83,81,0,0,0,0,62,64,0,100,100,99,0,0,0,0,0,normal
2419,2081,20,16,0,77,80,0,0,0,0,47,46,0,81,81,84,0,0,0,0,0,normal
51342,86469,229,185,0,331,278,0,2,0,0,44,44,0,338,338,265,0,0,0,0,0,normal
47403,8226,60,33,8,83,73,1,0,2,9,45,45,0,124,124,109,0,0,0,0,0,normal
6397,7933,50,45,0,96,93,1,0,2,1,44,44,0,63,63,61,0,0,0,0,0,normal
2848,2153,22,21,0,74,77,0,0,0,1,46,46,0,103,103,99,0,0,0,0,0,normal
18120,24651,89,85,0,81,73,0,0,0,1,44,44,0,98,98,87,0,0,0,0,0,normal
6082,40473,55,52,0,118,106,0,1,0,1,45,45,0,139,139,115,0,0,0,0,0,normal
15201,16440,67,61,0,43,42,0,0,-2,0,61,55,0,76,76,74,0,0,0,0,0,normal
3706,5555,35,36,0,87,77,0,0,0,0,44,44,0,109,109,95,0,0,0,0,0,normal
6676,10720,67,52,0,74,63,0,0,0,1,48,48,0,110,110,94,0,0,0,0,0,normal
19827,9564,54,36,0,113,109,3,0,5,3,45,45,0,143,143,135,0,0,0,0,0,normal
5151,8441,47,36,0,183,173,0,0,3,3,44,44,0,296,296,224,0,0,0,0,0,normal
123884,139030,308,255,0,288,268,0,3,3,3,45,47,0,203,203,182,0,0,0,0,0,normal
12559,25107,85,75,0,255,205,0,0,3,3,46,50,0,290,290,221,0,0,0,0,0,normal
133946,109788,348,230,0,194,172,0,0,1,1,45,45,0,301,301,224,0,0,0,0,0,normal
131287,116332,279,233,0,364,329,0,0,8,8,63,72,0,522,522,430,0,0,0,0,0,normal
908943,83171,848,344,0,372,310,0,0,-7,2,45,45,0,190,190,167,0,0,0,0,0,normal
25956,29022,98,91,0,119,123,0,1,3,4,44,44,0,125,125,128,0,0,0,0,0,normal
13330,12004,55,52,0,117,120,0,0,0,2,68,63,0,214,214,191,0,0,0,0,0,normal
102130,80211,240,233,0,292,275,0,0,0,2,55,54,0,376,376,316,0,0,0,0,0,normal
108844,114519,308,221,0,395,364,0,1,10,10,45,47,0,310,310,256,0,0,0,0,0,normal
59952,52099,180,168,0,95,96,0,0,-1,0,45,45,0,129,129,114,0,0,0,0,0,normal
7946,15939,41,31,0,103,94,0,0,0,0,44,44,0,115,115,109,0,0,0,0,0,normal
64970,120596,255,224,0,296,249,0,0,0,0,61,55,0,330,330,229,0,0,0,0,0,normal
19045,32011,102,78,9,177,153,0,0,-9,0,45,47,0,186,186,151,0,0,0,0,0,normal
13868,20635,92,80,1,104,98,0,0,-5,1,45,45,0,137,137,128,0,0,0,0,0,normal
4594,10269,33,28,0,114,102,0,0,0,0,44,44,0,135,135,119,0,0,0,0,0,normal
35224,29481,137,124,0,139,139,0,0,-1,4,46,46,0,153,153,147,0,0,0,0,0,normal
3234,4913,25,17,0,86,85,0,0,-3,0,44,44,0,125,125,108,0,0,0,0,0,normal
12357,19076,75,70,0,105,92,0,0,-1,0,46,46,0,143,143,122,0,0,0,0,0,normal
43929,93009,196,152,0,280,238,0,0,-1,0,45,47,0,284,284,200,0,0,0,0,0,normal
18861,34714,99,90,2,113,103,0,0,-2,0,44,44,0,123,123,113,0,0,0,0,0,normal
5441,3248,38,28,0,114,103,0,0,0,0,44,44,0,132,132,118,0,0,0,0,0,normal
7954,12228,68,61,1,74,75,0,0,-1,0,45,45,0,94,94,95,0,0,0,0,0,normal
28092,83684,144,129,0,253,232,0,0,1,1,44,44,0,276,276,208,0,0,0,0,0,normal
107692,76372,230,157,0,188,156,0,0,0,0,45,45,0,208,208,150,0,0,0,0,0,normal
36506,78883,176,136,0,257,210,0,0,0,0,44,44,0,377,377,225,0,0,0,0,0,normal
107052,221484,451,344,0,517,401,0,0,1,2,49,49,0,447,447,277,0,0,0,0,0,normal
41186,84338,200,172,0,234,213,0,0,2,2,56,56,0,327,327,242,0,0,0,0,0,normal
51430,115808,232,203,0,265,228,0,0,-3,0,57,51,0,242,242,181,0,0,0,0,0,normal
56634,102414,242,191,0,403,338,0,0,1,1,44,44,0,536,536,353,0,0,0,0,0,normal
102935,217717,466,375,0,354,292,0,0,0,0,45,45,0,343,343,217,0,0,0,0,0,normal
80533,161050,330,278,0,363,308,0,1,0,1,67,65,0,321,321,240,0,0,0,0,0,normal
72074,156119,303,248,0,399,337,0,0,0,0,46,46,0,507,507,316,0,0,0,0,0,normal
47698,112032,208,181,0,301,263,0,0,1,1,44,44,0,231,231,180,0,0,0,0,0,normal
47716,94332,206,167,0,147,128,0,0,0,0,45,45,0,265,265,180,0,0,0,0,0,normal
77770,168162,332,367,0,525,430,0,0,-4,0,44,44,0,521,521,324,0,0,0,0,0,normal
69301,138353,285,135,0,185,167,0,0,0,1,44,44,0,158,158,138,0,0,0,0,0,normal
41045,113743,226,186,0,283,241,0,0,0,0,44,44,0,286,286,200,0,0,0,0,0,normal
15928,9967,43,40,0,69,68,0,0,0,0,45,45,0,128,128,113,0,0,0,0,0,normal
13131,44542,82,77,0,138,133,0,0,-1,0,44,44,0,140,140,119,0,0,0,0,0,normal
14987,25120,79,70,0,153,137,0,0,-4,0,44,44,0,162,162,131,0,0,0,0,0,normal
44457,102285,203,170,0,238,207,0,0,-1,0,44,46,0,280,280,199,0,0,0,0,0,normal
29632,55233,125,110,0,210,184,0,0,1,1,46,46,0,279,279,213,0,0,0,0,0,normal
69259,153772,292,249,0,330,283,0,0,-1,1,62,58,0,367,367,245,0,0,0,0,0,normal
78289,187649,331,469,0,584,486,0,0,-1,1,45,45,0,654,654,399,0,0,0,0,0,normal
124205,289749,526,237,0,478,400,0,0,-1,0,44,44,0,377,377,250,0,0,0,0,0,normal
60695,126846,261,215,0,167,154,0,0,0,1,45,46,0,175,175,149,0,0,0,0,0,normal
11522,22247,65,64,0,104,99,0,0,-1,0,44,46,0,119,119,110,0,0,0,0,0,normal
12750,26003,92,77,0,150,129,0,0,0,0,44,45,0,173,173,140,0,0,0,0,0,normal
18735,40130,96,83,0,138,126,0,0,0,0,44,44,0,151,151,125,0,0,0,0,0,normal
8608,10983,39,33,0,82,78,0,0,0,0,45,45,0,136,136,115,0,0,0,0,0,normal
15296,36212,89,74,0,159,145,0,0,0,0,44,44,0,152,152,131,0,0,0,0,0,normal
17242,31145,78,71,0,98,89,0,0,0,0,44,44,0,151,151,125,0,0,0,0,0,normal
15337,28073,79,68,0,159,138,0,0,-1,0,44,44,0,192,192,141,0,0,0,0,0,normal
67853,161872,292,238,0,370,312,0,1,-2,0,45,45,0,465,465,304,0,0,0,0,0,normal
56451,127593,296,243,0,245,212,0,0,-1,1,67,62,0,192,192,153,0,0,0,0,0,normal
23467,45027,66,60,0,121,111,0,0,-1,0,44,44,0,150,150,134,0,0,0,0,0,normal
11136,9965,52,44,0,92,89,0,0,0,1,44,44,0,86,86,83,0,0,0,0,0,normal
1735,3681,9,9,0,58,60,0,0,0,0,45,45,0,87,87,86,0,0,0,0,0,normal
8184,127773,239,206,0,277,231,0,0,0,0,61,55,0,405,405,260,0,0,0,0,0,normal
135386,213865,365,304,0,458,391,0,0,1,1,48,48,0,446,446,292,0,0,0,0,0,normal
50140,96028,195,158,0,181,158,0,0,1,1,52,52,0,162,162,141,0,0,0,0,0,normal
5256,5897,36,31,0,108,105,0,0,-1,1,48,48,0,111,111,108,0,0,0,0,0,normal
6700,12877,54,50,0,78,75,0,0,0,0,44,44,0,104,104,100,0,0,0,0,0,normal
3772,11548,27,29,0,94,82,0,0,-1,0,44,44,0,117,117,100,0,0,0,0,0,normal
4809,12419,76,51,0,90,77,0,0,0,0,44,44,0,109,109,93,0,0,0,0,0,normal
6360,4778,10,15,0,86,80,0,0,1,1,46,48,0,141,141,124,0,0,0,0,0,normal
27690,30125,116,93,0,137,125,0,1,0,1,44,44,0,145,145,138,0,0,0,0,0,normal
75021,85424,181,149,0,264,247,0,0,3,3,70,61,0,428,428,316,0,0,0,0,0,normal
175895,107242,391,310,0,222,218,0,0,0,1,192,127,0,291,291,230,0,0,0,0,0,normal
30213,71856,155,139,0,203,193,0,0,1,1,44,44,0,185,185,147,0,0,0,0,0,normal
5660,17677,115,81,0,115,99,0,0,0,0,85,72,0,188,188,150,0,0,0,0,0,normal
49936,29211,69,71,0,125,118,0,0,1,1,78,65,0,178,178,153,0,0,0,0,0,normal
31735,6494,70,47,0,86,78,0,0,0,0,57,53,0,111,111,104,0,0,0,0,0,normal
16497,19658,75,74,0,115,118,0,0,-1,0,61,55,0,148,148,141,0,0,0,0,0,normal
6495,17145,70,77,0,107,107,0,1,0,0,44,44,0,117,117,115,0,0,0,0,0,normal
6178,2933,21,19,0,87,80,0,0,0,1,48,48,0,126,126,119,0,0,0,0,0,normal
26176,14858,87,65,0,111,110,0,0,0,1,45,45,0,126,126,113,0,0,0,0,0,normal
14658,22145,66,64,0,88,85,0,0,0,1,73,68,0,136,136,130,0,0,0,0,0,normal
9044,12381,51,44,0,74,70,0,0,0,0,44,44,0,93,93,88,0,0,0,0,0,normal
4051,5823,42,35,0,104,95,0,0,-1,0,44,44,0,154,154,143,0,0,0,0,0,normal
10253,13377,56,58,0,103,104,0,0,1,1,45,45,0,91,91,89,0,0,0,0,0,normal
9592,12068,48,49,0,83,85,0,0,2,3,46,46,0,122,122,120,0,0,0,0,0,normal
4597,5282,42,37,0,104,92,0,0,0,0,98,87,0,346,346,269,0,0,0,0,0,normal
681209,76941,746,331,1,243,237,0,0,1,2,544,151,0,588,588,236,0,0,0,0,0,normal
15144,47986,75,79,0,128,134,0,0,0,0,44,44,0,142,142,125,0,0,0,0,0,normal
38619,15639,94,73,0,103,100,0,0,1,2,49,49,0,142,142,138,0,0,0,0,0,normal
56102,19267,128,93,0,148,133,0,1,1,1,44,44,0,163,163,142,0,0,0,0,0,normal
2330,4074,22,18,0,73,69,0,0,0,0,45,45,0,84,84,81,0,0,0,0,0,normal
2154,5093,22,22,0,66,64,0,0,0,0,48,48,0,98,98,95,0,0,0,0,0,normal
1585,4164,18,26,0,75,72,0,0,0,0,57,51,0,95,95,92,0,0,0,0,0,normal
5243,6403,43,41,0,72,71,0,0,0,0,44,44,0,111,111,104,0,0,0,0,0,normal
2661,4223,16,13,0,76,72,0,0,0,0,45,45,0,86,86,85,0,0,0,0,0,normal
7552,14337,67,59,0,102,94,0,0,-1,0,44,44,0,124,124,113,0,0,0,0,0,normal
1572,1864,16,17,0,61,61,0,1,-3,0,44,44,0,80,80,80,0,0,0,0,0,normal
2462,5556,26,21,0,71,66,0,0,0,0,44,44,0,104,104,97,0,0,0,0,0,normal
7142,8743,58,51,0,104,97,0,0,0,0,45,45,0,122,122,113,0,0,0,0,0,normal
9279,8644,43,44,0,84,87,0,0,0,1,44,44,0,100,100,101,0,0,0,0,0,normal
3978,2696,12,11,0,65,65,0,0,-1,0,45,45,0,92,92,91,0,0,0,0,0,normal
3664,4609,27,41,0,86,81,0,0,-1,0,44,44,0,104,104,100,0,0,0,0,0,normal
4490,6511,43,28,0,68,71,0,0,0,0,45,45,0,88,88,88,0,0,0,0,0,normal
636,4249,8,9,0,87,86,0,0,-1,0,44,44,0,125,125,115,0,0,0,0,0,normal
15687,19368,83,74,0,79,74,0,0,0,0,67,63,0,107,107,101,0,0,0,0,0,normal
6123,8534,50,40,0,91,82,0,0,-1,0,44,44,0,116,116,105,0,0,0,0,0,normal
2410,3081,23,19,0,77,73,0,0,-3,0,45,45,0,102,102,98,0,0,0,0,0,normal
3118,8412,47,48,0,112,113,0,0,1,1,46,46,0,151,151,147,0,0,0,0,0,normal
25024,30275,88,96,0,225,221,0,0,0,2,59,53,0,270,270,214,0,0,0,0,0,normal
210205,157804,394,292,0,307,256,0,1,0,1,44,44,0,298,298,203,0,0,0,0,0,normal
70376,61111,144,104,0,144,126,0,0,0,0,45,45,0,176,176,147,0,0,0,0,0,normal
15621,24216,80,72,0,212,194,0,0,0,0,44,44,0,327,327,242,0,0,0,0,0,normal
182458,159895,367,281,0,294,257,0,0,0,0,44,44,0,211,211,159,0,0,0,0,0,normal
7133,12149,34,36,0,149,151,0,0,2,2,44,44,0,179,179,158,0,0,0,0,0,normal
85971,72266,254,218,0,577,513,0,0,10,10,49,53,0,658,658,550,0,0,0,0,0,normal
807930,115331,801,445,0,215,165,0,0,0,0,44,44,0,165,165,125,0,0,0,0,0,normal
451436,113038,516,292,0,522,468,0,0,3,3,47,53,0,560,560,426,0,0,0,0,0,normal
100116,101805,234,196,0,134,109,0,0,0,0,44,44,0,190,190,154,0,0,0,0,0,normal
21440,17907,95,68,0,160,128,0,0,1,1,45,45,0,159,159,122,0,0,0,0,0,normal
24420,52659,140,114,0,179,162,0,1,0,1,44,44,0,209,209,175,0,0,0,0,0,normal
19712,15423,95,77,0,207,166,0,0,1,1,44,44,0,192,192,154,0,0,0,0,0,normal
66750,22575,166,106,0,109,101,0,0,1,1,44,44,0,130,130,121,0,0,0,0,0,normal
103523,55686,200,133,0,193,169,0,0,-1,0,45,45,0,212,212,168,0,0,0,0,0,normal
11003,15019,48,52,0,103,101,0,0,1,1,61,55,0,145,145,136,0,0,0,0,0,normal
12688,50593,100,97,0,139,132,0,0,0,1,44,44,0,182,182,148,0,0,0,0,0,normal
53173,17544,102,77,0,143,129,0,0,0,0,44,44,0,136,136,123,0,0,0,0,0,normal
3958,6559,35,32,0,82,79,0,0,-1,0,45,45,0,103,103,102,0,0,0,0,0,normal
86873,32854,133,104,0,193,178,0,0,0,1,70,62,0,236,236,196,0,0,0,0,0,normal
66192,25696,176,129,0,131,115,0,0,0,0,46,44,0,160,160,140,0,0,0,0,0,normal
5005,5447,33,23,0,117,107,0,0,0,1,44,44,0,131,131,117,0,0,0,0,0,normal
14312,15234,99,87,0,103,94,0,0,-1,0,45,45,0,132,132,122,0,0,0,0,0,normal
6208,3940,19,18,0,84,82,0,0,0,0,44,44,0,101,101,97,0,0,0,0,0,normal
2538,4975,52,44,0,86,79,0,0,-1,0,44,44,0,108,108,102,0,0,0,0,0,normal
6386,2552,26,24,0,88,84,0,0,0,0,44,44,0,113,113,106,0,0,0,0,0,normal
9977,13611,68,63,0,113,103,0,1,0,0,45,45,0,161,161,143,0,0,0,0,0,normal
11300,16540,71,89,0,145,130,0,0,-1,0,44,44,0,139,139,125,0,0,0,0,0,normal
9151,14156,77,33,0,81,75,0,0,0,0,44,44,0,108,108,101,0,0,0,0,0,normal
1581,1153,12,17,0,70,69,0,0,0,0,44,44,0,87,87,84,0,0,0,0,0,normal
5845,10287,53,39,0,103,93,0,0,-1,0,49,49,0,143,143,130,0,0,0,0,0,normal
10765,14063,62,63,0,113,105,0,0,0,1,61,55,0,147,147,137,0,0,0,0,0,normal
12737,9944,64,61,9,311,286,0,9,0,12,163,104,2,506,506,470,0,2,2,0,0,normal
111674,134425,462,564,0,319,299,0,3,3,4,158,77,0,231,231,181,0,0,0,0,0,normal
66642,95569,189,79,0,144,125,0,1,0,0,45,45,0,168,168,139,0,0,0,0,0,normal
3510,2367,24,24,0,67,67,0,0,0,0,44,44,0,94,94,91,0,0,0,0,0,normal
10125,13938,70,55,0,107,97,0,1,0,0,68,58,0,346,346,301,0,0,0,0,0,normal
74965,157378,447,461,4,472,415,0,15,0,6,228,103,2,321,321,278,0,2,2,0,0,normal
30485,19773,71,67,0,119,113,0,2,-3,0,45,45,0,141,141,133,0,0,0,0,0,normal
3893,3119,27,36,0,64,70,0,0,0,0,44,44,0,81,81,82,0,0,0,0,0,normal
1578644,171644,1358,713,1,1549,1162,0,0,10,16,88,91,2,1950,1950,1451,0,4,4,0,0,slowloris
3712825,268974,3051,882,0,867,537,3,0,5,9,45,46,2,578,578,239,0,0,0,0,0,normal
73711,107443,286,251,4,364,446,4,0,-56,6,51,51,0,334,326,310,0,0,0,0,0,normal
128438,273419,1131,924,9,885,894,0,0,17,40,412,329,0,1433,1430,1382,0,0,0,0,0,normal
893119,304022,911,903,2,759,750,0,0,31,38,261,199,2,875,875,710,0,2,2,0,0,slowloris
255874,236978,737,627,0,638,591,0,1,6,15,147,105,0,461,461,374,0,0,0,0,0,normal
149517,106669,364,298,1,425,368,0,5,-2,2,119,81,0,455,455,366,1,0,0,0,0,normal
105148,92139,208,230,6,268,280,0,0,-8,1,98,62,0,240,240,217,0,0,0,0,0,normal
21778,32356,150,123,2,243,235,0,1,-1,2,45,45,0,219,219,198,0,0,0,0,0,normal
19867,17117,86,78,0,134,132,0,0,0,1,44,44,0,141,141,138,0,0,0,0,0,normal
11486,14832,92,104,0,204,190,0,2,1,1,49,49,0,259,259,227,0,0,0,0,0,normal
45785,77458,221,171,0,266,241,0,1,0,0,44,44,0,221,221,191,0,0,0,0,0,normal
12256,14721,61,60,0,149,154,0,0,3,3,50,50,0,202,202,197,0,0,0,0,0,normal
28768,31239,126,126,0,203,186,0,0,0,0,52,54,0,204,204,181,0,0,0,0,0,normal
13804,17374,78,68,0,146,140,0,0,1,1,44,44,0,145,145,142,0,0,0,0,0,normal
13310,11180,87,76,0,147,137,0,0,-1,0,45,45,0,163,163,150,0,0,0,0,0,normal
20920,24956,98,83,0,174,164,0,0,0,1,44,44,0,210,210,197,0,0,0,0,0,normal
103699,139779,308,276,0,377,365,0,1,-1,3,104,91,0,462,462,373,0,0,0,0,0,normal
79351,35919,205,163,32,265,253,4,0,-4,32,46,45,0,181,181,178,0,0,0,0,0,normal
20894,19452,120,115,18,133,136,0,0,0,19,52,52,0,164,164,157,0,0,0,0,0,normal
17125,26480,93,108,8,133,135,0,0,-1,8,44,44,0,163,163,160,0,0,0,0,0,normal
27382,31857,130,119,0,112,114,0,0,-3,1,53,53,0,160,160,150,0,0,0,0,0,normal
8757,10471,69,66,0,80,69,0,0,-1,0,44,44,0,110,110,103,0,0,0,0,0,normal
10467,10709,76,69,8,77,72,0,0,-2,8,44,44,0,218,218,206,0,0,0,0,0,normal
28577,43174,173,166,4,201,194,1,0,4,9,45,45,0,123,123,112,0,0,0,0,0,normal
8123,3232,33,30,0,115,111,1,0,1,1,59,55,0,124,124,114,0,0,0,0,0,normal
